"genes","wildtype","Biofuel.Production.Strain","pstats","fold.change","l2fc","neg_pL10"
"YNL009W",8.88023520094621,23.1696507360541,0.0248299838693692,2.60912579585565,1.38356650363486,1.60502356258181
"YGR077C",32.8210344401269,53.0256774893365,0.13157913470487,1.61560043410781,0.692070438802253,0.880812973951419
"YJR135C",6.00630859766523,5.06306168149291,0.615751186432103,0.842957300505842,-0.246468540717228,0.210594742687529
"YGL213C",21.3289832205732,21.802416055631,0.932824630825772,1.02219669030454,0.0316728252621905,0.0301999950781026
"YMR076C",14.7179451654758,24.627067956081,0.106335518825813,1.67326808730401,0.742668609296644,0.973321645603828
"YGR205W",20.1868827081085,53.2863231156034,0.00630958023743812,2.6396509003443,1.40034714259713,2.19999953245606
"YJR037W",0.189373264802892,0.158228339996974,0.767151717787062,0.835536843923903,-0.259224647960168,0.115118738160767
"YNL027W",33.6202083616289,30.3352353139461,0.843763236503492,0.902291710617952,-0.148334163153587,0.0737794011294094
"YLR291C",35.7317299029019,48.3355051630474,0.277239893495111,1.35273341913183,0.435877557873392,0.557144276664125
"YDR210W",0,0,NA,NA,NA,NA
"YIL122W",7.73867853646072,38.7313023934534,1.52404280144744e-05,5.00489873186632,2.32334087814972,4.81700283603355
"YDL230W",20.7610028504222,45.0377028074084,0.00593753290260028,2.16934139125618,1.11725710912629,2.22639397073497
"YJR113C",21.6910613301592,78.2808860197861,0.000153928824087402,3.60890068163445,1.85155944024676,3.81268004832977
"YGR024C",32.6812974108755,46.6743829201606,0.144619050875266,1.42816799263999,0.514165690777213,0.839774493037151
"YIR026C",31.1931683515652,20.7661645457815,0.329656864391985,0.665727966833465,-0.586995318602968,0.481937876581821
"YER057C",102.579601453063,139.337924057604,0.398211892677211,1.35833949521982,0.441844103189122,0.399885773824026
"YGR097W",77.4988373813136,88.4838603620618,0.769446934429413,1.1417443583921,0.19123966106302,0.113821326292754
"YIL068C",27.9432485225463,29.9006878110656,0.850398526827343,1.0700505271225,0.0976789214002496,0.0703775008263752
"YCL025C",247.786158636695,1192.52705522259,0.00226287716257109,4.8127266744188,2.26685449173045,2.64533902053289
"YNR034W",37.8599819186007,77.5592214675315,0.121479326630298,2.04858052056878,1.03462459984396,0.91549762407643
"YOL085C",1.2421712672542,8.46073862938802,0.000725927647884207,6.81124966615139,2.76791951508912,3.13910666262014
"YNL282W",8.49895037634281,9.20599229597599,0.757788504576698,1.08319167524513,0.115288556388251,0.120451987127499
"YNL253W",23.2844158681317,15.2596876236337,0.367959951205355,0.655360551454457,-0.609639260477651,0.434199447405322
"YGL144C",26.0284950367141,42.7143098517143,0.193462352059746,1.64105953077442,0.714627574741475,0.713403536502924
"YDR190C",46.1740959125166,58.4379637390212,0.256012180803268,1.2656006053641,0.339822194995705,0.59173937089989
"YAL031C",25.3825148025318,41.8278309591223,0.14365768847376,1.64789940179411,0.72062817397588,0.842671125868522
"YBL006C",54.2428146416309,34.993988698974,0.376874153624057,0.645135930540677,-0.632324925583056,0.423803645843971
"YGR108W",11.9095041059305,26.0412098758166,0.120098245755041,2.18659061235379,1.12868313496601,0.920463336181354
"YBR264C",27.763030616921,17.4990931611649,0.382098390659456,0.63030197973054,-0.665884900752824,0.417824791490313
"YBR231C",19.7198075566798,19.9322672305893,0.975120872629696,1.0107739222758,0.0154603486902491,0.010941547314337
"YPL197C",1.34287237287618,3.08436215776984,0.235546000869,2.29683938702508,1.19964997572153,0.62792426487202
"YBR166C",45.1270066896023,44.1749913760943,0.964704119569907,0.978903645879811,-0.030761233477743,0.0156058669067922
"YDR462W",31.608521222083,46.2130550782869,0.303891572421599,1.46204419857518,0.547986925586784,0.517281343689539
"YJL148W",35.5165728441032,21.386887253085,0.442048392071558,0.602166412479065,-0.731765854943776,0.35453018481551
"YIL057C",5.01755825978808,44.0053603774696,0.0180356334005063,8.77027392589323,3.13262190371403,1.74386860091899
"YPL055C",28.2719658045856,56.9220479189894,0.00503379193518416,2.01337424897977,1.00961536747179,2.29810473937742
"__ambiguous",15015.8595437375,23085.9183253078,0.0278488571730364,1.53743568645299,0.620526061329292,1.5551926221645
"YLR353W",21.4803067707217,31.447740326422,0.278074185024711,1.46402659245473,0.549941758850192,0.555839326927649
"YIL148W",421.20274241496,252.215269970271,0.223006919312795,0.598797786842978,-0.739859205683018,0.651681661737732
"YNR016C",368.443883278513,735.705213546085,0.24662136800878,1.99679041215064,0.997682912041199,0.607969297544556
"YFR036W",9.25679339138026,22.4496356307007,0.00867652901779104,2.42520651391068,1.27810760252011,2.06165397642464
"YHR114W",29.0281028805622,28.4410696004829,0.955852834209493,0.979777070430862,-0.0294745660373366,0.0196089677768546
"YGR028W",51.9598489507352,60.9565069870907,0.709573572581363,1.17314634699738,0.230382997098395,0.149002567775841
"YER150W",129.122745829534,1339.41865414116,0.000628871125342218,10.3732200359915,3.37479189731751,3.20143834547248
"YNL279W",29.792428542197,18.1649697634228,0.559380820912875,0.609717658219589,-0.713786765955589,0.252292428051185
"YDR400W",68.8997323485055,57.3201397136585,0.767294220920905,0.831935593359411,-0.265456252503788,0.115038072790552
"YDL068W",0.151496246144202,0.202583900751878,0.567963883109639,1.33722059726185,0.419237482127982,0.245679280248301
"YOL027C",65.2717034844791,65.472680325262,0.992366188749338,1.00307908067438,0.00443534951874547,0.0033280411448289
"YPL257W",4.0052142716924,14.9950612034096,0.000188905438545727,3.74388489259863,1.90453607930434,3.72375553865626
"YPL120W",10.5030582269332,9.36879089935482,0.771796678234313,0.89200599453312,-0.164874689389601,0.112497094937481
"YOL145C",48.5893679562352,36.6492686071707,0.451606607086917,0.7542651849306,-0.406856258764239,0.345239712893218
"YJL099W",25.9997057476065,21.4319749158783,0.677690981760485,0.824316056648114,-0.278730497850506,0.168968293609963
"YHR149C",16.3776827214443,38.7891216997408,0.00908323239396138,2.3684133072716,1.24392086488601,2.04175957427094
"YOL110W",25.9413718578299,68.5522048325131,0.00165962928062549,2.64258209659108,1.40194829223427,2.7799889115739
"YDR005C",31.6796824404198,72.0943559539999,0.0114300356146526,2.27572849221542,1.18632844591353,1.94195241639186
"YMR311C",52.7195675726652,103.864278469449,0.0292087049061114,1.97012766324931,0.978289118600026,1.53448769891822
"YHL041W",0.171979708832224,3.67659823546846,0.00286156821416868,21.3780931508332,4.41806127046575,2.54339589690431
"YBL039C",44.0581516964592,24.3162735099173,0.252974214769832,0.551913155082979,-0.857486821702761,0.596923743463997
"YGR188C",7.21741940476124,11.7133102525208,0.137947016448146,1.62292221022845,0.69859385040515,0.860287688110631
"YOR362C",155.159006376048,106.111773049942,0.310447325577704,0.683890516756509,-0.548162710675109,0.508012077134952
"YLR126C",29.0758879963068,14.2320986534826,0.278876319693133,0.489481134859591,-1.03067483703794,0.554588361543285
"YDL053C",23.9465685406407,48.9808840622655,0.00290174801107797,2.04542391863527,1.03239987589674,2.53734030456196
"YML074C",246.665316741594,61.1682441990299,0.154815102711005,0.247980725490927,-2.01170010459496,0.810186674763501
"YKR062W",26.7853036283841,36.3691348135331,0.230649981778251,1.35780184977978,0.441272955872614,0.637046575365731
"YNL286W",13.8530875945512,28.204031757195,0.00924579091756061,2.03593831084187,1.02569384825504,2.03405593183417
"YER010C",20.4272481110991,62.239349247467,1.42541487035412e-05,3.04687880173391,1.60733211386916,4.84605871482555
"YML003W",5.62985966224208,7.70567690355091,0.295350523203644,1.36871562806987,0.452822735427397,0.529662255467266
"YMR097C",20.5260610770908,33.8815337900676,0.10853197939502,1.6506593088083,0.723042382993316,0.964442276299851
"YDL133W",14.9595517228578,52.1177754560212,0.000121783392683138,3.48391291541087,1.80070856249158,3.91441193138971
"YDR158W",131.450921970759,189.957819330913,0.196051383504997,1.44508548500838,0.531154838850376,0.707630088602407
"YGR228W",0.167959546135439,0.078084932207635,0.243831993115609,0.464903210352027,-1.10499770658059,0.612909311342796
"YHR096C",55.0316044700009,295.064517919527,0.00514951896693241,5.36172842426163,2.4226981475388,2.28823333790328
"YDL035C",35.595221285291,63.2665741551697,0.0935534934431081,1.77738954473963,0.829759906844549,1.0289399905826
"YMR253C",23.4657970014336,41.2590098105854,0.0717423262288811,1.75826160126011,0.814149736444291,1.14422454553031
"YCR102C",1.23580016318782,149.601237938166,0.000243970645893445,121.056172668128,6.91953283417273,3.61266242404404
"YOR257W",20.4133486721743,50.3096764069938,0.00936551625630563,2.4645479394359,1.30132304402955,2.02846827796999
"YGR002C",18.5238426483478,28.7237595734357,0.176358789684902,1.55063720410072,0.632861184717497,0.753602890311648
"YDR042C",1.75699965395459,10.5096074255447,0.0398018275262534,5.98156488072725,2.5805229677544,1.40009698656084
"YGR075C",9.86996143747192,25.0927142150992,0.00269086120466031,2.54233153534249,1.34615217873243,2.57010870268392
"YGR253C",115.663166065582,78.4176348461656,0.252560560990235,0.6779827797702,-0.560679464380663,0.597634466455192
"YDR510W",65.6240851260488,64.907812263776,0.963200509943624,0.989085213745883,-0.0158332744563978,0.0162832961592952
"YEL014C",5.34404118551603,1.93950346853401,0.148041940020347,0.362928241232618,-1.46224377050059,0.829615232313681
"YDR467C",1.0031871303858,3.40251735642368,0.0245313308160438,3.39170754225601,1.76201177558294,1.61027889083207
"YPR045C",17.9116746343218,29.6473903943081,0.0730922533108591,1.65519924851129,0.727004895302533,1.13612864934345
"YPR010C",113.493217642685,82.6774534371793,0.611537370388946,0.728479244437988,-0.457040226747139,0.21357699854952
"YPL231W",588.537561128858,1455.36958263208,0.161187304536096,2.47285760290401,1.30617916593124,0.792669167165191
"YLR148W",19.3473060368154,16.4701668491966,0.646281366375826,0.851289932451372,-0.232277525993672,0.189578365502079
"YMR137C",8.94307756418267,24.3328398530442,0.00486275460252265,2.72085752118466,1.44406141125052,2.31311764642182
"YDL082W",244.765572087613,103.728624365737,0.0710253312937492,0.423787640888514,-1.23858658053463,1.14858673185759
"YKL155C",14.7360178763742,26.0212435896448,0.0592757496735564,1.76582600590923,0.820343195320164,1.22712294469638
"YFL042C",36.9787756829875,78.9197410295956,0.0281634408828973,2.13419020970734,1.09368876209136,1.5503142861363
"YBL083C",0.179029673802234,1.93434369397685,0.0357325957253608,10.804598214895,3.43357351931468,1.44693543416828
"YDR148C",116.68108292603,526.10439482431,0.000391531268796089,4.5089090847557,2.17277842053333,3.40723354823357
"YPL096W",18.5823087584623,30.4629015530858,0.0684025532317917,1.63934966042436,0.713123602795164,1.16492768725966
"YDR335W",86.919550189003,103.902154178414,0.598442931725433,1.19538301742799,0.257472951936338,0.222977258153872
"YPR141C",7.87015816989043,18.416638225655,0.030027017274105,2.34005947886958,1.22654520022733,1.52248780618708
"YJL067W",0.792417220575351,2.59538623921458,0.0438412059197785,3.27527743191919,1.71161711510871,1.3581175084219
"YMR039C",44.3121661434846,33.4776330748544,0.54057139520515,0.755495295952187,-0.404505322326615,0.267146939090933
"YOR107W",4.82549344567189,28.6939605784923,0.00303248051160266,5.94632671281082,2.57199873233452,2.51820198146901
"YDR443C",22.2404815792614,20.8580706887978,0.872225231526368,0.93784258288037,-0.0925823085609778,0.0593713543122412
"YCR095C",14.9849191143812,22.8061033896483,0.205469041194533,1.52193703653435,0.605908674900188,0.687253605667487
"YLL011W",21.4900591567176,14.4430635947312,0.281270634130774,0.672081146422365,-0.573292661774077,0.550875607687963
"YCR077C",80.4675150246899,87.3395560025883,0.764588139856029,1.08540143156887,0.118228716608457,0.116572442957103
"YLR437C",26.0470983816466,46.3508963564903,0.0494002063214154,1.7795032551169,0.831474571868051,1.30627123722888
"YFL064C",0.1228901689879,0,0.0299933921551099,0,-10,1.52297441416925
"YNL191W",13.0778691543382,85.7752036340441,0.00198028980424318,6.55880576734404,2.71343315167634,2.70327124853962
"YDR237W",31.0397999843245,57.0491128956282,0.0707792517219731,1.83793429482274,0.878085191965483,1.15009403303413
"YJL110C",11.0227201639857,20.8209383275599,0.0443935376649697,1.88891108708245,0.917554794238635,1.35268024521665
"YKR048C",171.710153731492,180.461012298739,0.892349304863468,1.05096296507271,0.0717118310057545,0.0494651103328827
"YBR001C",30.453282983787,215.782994151401,2.19221632119258e-06,7.08570548095854,2.82491150073833,5.65911659322375
"YPL003W",24.8824412542681,90.0932129712951,0.000632048457411318,3.62075457350236,1.85629038957549,3.19924962428154
"YKL108W",7.31770826041383,11.019080067509,0.175284153812243,1.5058102448711,0.590539979816199,0.756257343592256
"YJR094C",5.86696904466631,8.60747345808209,0.188290647620455,1.46710735859552,0.552974447048235,0.725171250815514
"YJR074W",27.1860431986472,61.4982074858168,0.003328713709164,2.26212424649119,1.17767817109342,2.47772355536208
"YPR127W",38.6078439507554,95.6226928383257,0.00225538320922974,2.47676852818544,1.30845904466697,2.64677965710553
"YDL148C",16.3411911158077,16.2789279553743,0.991152698718846,0.996189802812283,-0.00550745150127963,0.00385943219249427
"YAL012W",232.494737067973,1874.23589488377,0.00712042648010694,8.06141213568981,3.0110325810248,2.14749399338419
"YMR288W",15.135527798203,33.7224739136728,0.00657912864924423,2.2280342227429,1.15577139273283,2.18183162126194
"YIL156W",25.1145233129615,31.820799785247,0.491403853281892,1.2670278224562,0.341448204730396,0.308561442376692
"YBR241C",28.7630825441559,191.486790207439,3.07096620825578e-06,6.65738068628341,2.73495466765674,5.51272496234195
"YJL212C",24.0843778163141,193.436053535408,0.000310982948279856,8.03159853290375,3.00568715660637,3.50726342342007
"YPL156C",19.1105195857741,53.443171972696,0.000360803096309517,2.7965316030695,1.48363863403672,3.44272974412243
"YNL312W",36.6796575342055,59.5883071403228,0.0329850567323556,1.62456007351633,0.700049093105172,1.48168276462195
"YLR187W",9.06323447811485,23.79852151531,0.00128231766974073,2.62583094068422,1.39277403394296,2.89200437331541
"YDR099W",162.691603441591,329.279399711873,0.0227596767158827,2.02394833381853,1.0171724622184,1.64283391106015
"YKL133C",10.1683928199111,26.0470940204968,0.0165059092161555,2.56157432957282,1.35703075529053,1.78236054787511
"YKL188C",24.4644838496116,31.8273040442124,0.529014551971102,1.30095955589587,0.379576112389746,0.276532381360226
"YHR170W",45.888318249683,43.2444601380324,0.870981390971588,0.94238494212699,-0.0856116075995867,0.0599911238496142
"YDR259C",5.35456442443115,11.8202410871246,0.0257499880784834,2.20750749270896,1.14241833466908,1.58922296768881
"YKL068W",27.4862316020725,31.9223452573096,0.643996780443154,1.16139402881633,0.215857521709448,0.191116303819175
"YGR098C",18.7695392044364,30.7939640288287,0.110445061116768,1.64063505733535,0.714254361627033,0.95685370014286
"YKL093W",34.5699560374769,89.6014275000627,0.0151992233914926,2.59188722724804,1.3740029480723,1.81817860188456
"YMR002W",124.0725913618,546.749728119605,0.00558598308999585,4.40669226070457,2.13969615019888,2.25290038333831
"YLR261C",0.225371346246735,0.127808981431766,0.355712372118716,0.567103953365223,-0.818314881310332,0.448901029249293
"YDL246C",0.632083509685439,0.0576885173516576,0.0748342932670081,0.0912672399575283,-3.45375908676341,1.12589933845082
"YER081W",68.5730268285309,306.737262258164,0.00278699953185418,4.4731474815188,2.16129032537765,2.55486310423724
"YPL178W",36.397615236476,57.3627988384685,0.0814061172872598,1.57600431967263,0.656271489084734,1.08934295869459
"YPR202W",0.139832208658396,0.0283146659573174,0.0168818576453526,0.202490300546485,-2.30407529152529,1.77257976619751
"YIL096C",7.69960845397616,9.01248083779847,0.636430104146221,1.1705115775263,0.22713920421257,0.196249285726635
"YOL046C",0.116953359551938,0.0501487613996347,0.186158105805128,0.428792824693198,-1.22164733057058,0.730118048729523
"YFR011C",22.1717552912916,60.0732542262725,0.00905851998423856,2.70944963251816,1.43799982830435,2.0429427532265
"YIL074C",61.5140606939548,118.180444778773,0.0539884359037929,1.92119400744401,0.942003213664908,1.26769925426966
"YHL008C",5.95430533280174,4.16043651825442,0.518394636191016,0.698727439342914,-0.517198298217476,0.285339500742199
"YLR325C",303.238553584763,164.320793287824,0.160975629409056,0.541886219101398,-0.883938136980762,0.79323986815635
"YNL249C",31.5502690054809,31.1781653424276,0.984008391633112,0.988206006643282,-0.0171162698971834,0.00700119788531015
"YGR056W",24.0548103968177,28.8253916994841,0.602864786575172,1.19832130139332,0.261014784401828,0.219780082601252
"YGL065C",28.0594765972272,35.8907119943715,0.470134249040644,1.27909413669955,0.355122445260909,0.327778109527422
"YOR052C",101.780643544638,167.763766028819,0.188396699488608,1.6482875347044,0.720967934698352,0.724926709857584
"YBR012C",5.68503393194282,0,0.0380346364248332,0,-10,1.41982073083379
"YGR116W",61.7561928617799,50.9777235166067,0.579216299308851,0.825467392892934,-0.276716867078645,0.237159225470624
"YOR343C",1.06609276433613,12.840587008631,1.44743195768166e-05,12.0445306808053,3.59030627446075,4.83940184286681
"YGL230C",1.37706676436654,6.48433913461191,0.000136495627997468,4.70880519550898,2.23536103920434,3.86488125900405
"YOL159C",17.3278224497477,22.1023486137361,0.487449437318578,1.27554103684032,0.351109314223534,0.312070426595989
"YBR185C",22.3317086107655,67.2170558073633,0.00392821969937752,3.00993788603169,1.58973371541067,2.4058042307733
"YBR129C",19.6273432608017,37.0868572970523,0.0143950974934902,1.88955055221964,0.918043116354416,1.84178538943533
"YDR290W",0.723357494460983,0.0579999618815758,0.177829751406536,0.0801816008345846,-3.64058496843144,0.749995578625768
"YDR019C",39.4602719608247,78.2949153702783,0.0578398435470209,1.98414535632212,0.988517719859629,1.23777289045
"YBR150C",22.7131102273038,52.8360602816079,0.00866598709268169,2.32623624650458,1.21799762060864,2.06218196214924
"YER119C",34.6216897834881,172.297247571916,5.80419573793173e-06,4.97656956230047,2.31515160960095,5.23625795004715
"YMR196W",99.8201714475591,272.253728191425,0.00662032161921062,2.727442001384,1.44754851819679,2.17912091176036
"YKR105C",1.03393482352636,16.4464241646566,0.00332495930952259,15.9066353027593,3.99155679256828,2.47821366517529
"YDR499W",9.35060478974592,11.4431163651465,0.563678157734031,1.2237835543745,0.291348416982015,0.248968793562584
"YCR054C",12.908198026027,28.9808597777195,0.00605916566586357,2.24515147035124,1.16681278044657,2.21758717313694
"YJR123W",1217.14290076722,623.457217863552,0.14064940556974,0.512230090214188,-0.965136090433617,0.851862098965026
"YLL061W",20.9979661197832,355.669602974886,0.000685986052888408,16.9382882582991,4.08221618171563,3.16368471405298
"YDR110W",11.6565838534816,34.1672439316937,0.000522190323308016,2.93115413239091,1.55146883298461,3.2821711803355
"YDR419W",16.8470651134229,35.8019661850933,0.0134206711442061,2.12511591449647,1.08754153523075,1.87222576531926
"YOR221C",25.7402251249523,41.0439618008444,0.142550453262612,1.5945455644464,0.673145323467656,0.846031397441589
"YPL214C",44.3226457322368,86.0243798434274,0.0653434139327894,1.94086743745218,0.956701584377515,1.18479817911311
"YGL165C",1.55600032082699,10.1651124761686,4.94889901216405e-05,6.53284728808154,2.70771191567622,4.30549140836451
"YOL064C",52.6927369039119,95.6980573292282,0.0299045931066526,1.81615271766465,0.860885521876507,1.52426210238873
"YBL023C",19.3168089312452,50.6978402948449,0.000402884193133539,2.62454531052696,1.39206750465796,3.39481977150352
"YOR274W",21.6241294397627,48.2677591224155,0.0282082160912667,2.232124962851,1.15841779698738,1.54962437808484
"YHR213W",0.0154072431332786,0,0.206438926037096,0,-10,0.68520840893834
"YOR329C",45.8238082113816,83.4041069736541,0.0936530124650267,1.82010422592809,0.864021066865864,1.02847824844468
"YLR005W",35.6231099388168,50.3102511340838,0.147798910058801,1.41229250395298,0.498038920265743,0.830328768628565
"YDR124W",8.2267725930601,35.8009044179538,5.45670413357464e-06,4.35175568705455,2.12159756417817,5.26306959333786
"YNL267W",48.1202631212625,59.0084940303245,0.550481185999293,1.22627122552559,0.294278108265507,0.259257519482995
"YJL143W",100.720034099021,344.284922640233,2.4394305153732e-06,3.41823675617262,1.77325232537185,5.61271154779962
"YLL047W",0.0287000733537824,0.076519900293619,0.201692675455943,2.66619180203365,1.4147805695827,0.695309873065497
"YLR461W",0.327452956264971,8.66479423179812,0.0420446330681972,26.4611879844709,4.72580592826628,1.37628943334107
"YLR050C",53.5665764595349,120.960824600557,0.00126422842142507,2.25813991849811,1.1751348809158,2.89817445041917
"YNL307C",112.423131950547,200.773758261499,0.0753434648903803,1.78587586716421,0.836631804954978,1.12295441136701
"YDR067C",16.9956752654678,29.0682504708079,0.0906490632526148,1.71033218844028,0.774276559071231,1.04263667944848
"YOR296W",21.7179958669333,30.8937518940167,0.253908377454743,1.42249552321971,0.508424112188172,0.595322969774778
"YJL044C",32.5324484433855,32.3793509169507,0.988308260067065,0.995294005408132,-0.00680534059727655,0.00510757488040417
"YPR164W",25.2573645251307,19.3259158327392,0.520213597454031,0.76515963546039,-0.386167325825789,0.283818300309935
"YEL060C",427.258834538646,975.771783856537,0.0190117170285333,2.28379545366259,1.19143344264413,1.7209786583927
"YDR274C",3.85385108045709,11.5033988932474,0.0511704523441159,2.98491006867941,1.57768746568616,1.29098074387046
"YLR101C",2.23447908586522,1.04622964703752,0.220697390720485,0.468220827688976,-1.09473898415533,0.656202801421009
"YML026C",502.647340240404,159.14392280922,0.116942509510537,0.316611488947908,-1.65921448708303,0.932027590720349
"YPR066W",9.64035258651325,15.3665871283474,0.124132029279387,1.59398600730072,0.672638964782294,0.906116144814289
"YDR229W",17.5122775855933,33.9088700602597,0.018932766634904,1.93629126163208,0.953295982626321,1.7227859181821
"YDL181W",41.2832219117889,211.728932109021,0.000203453985693638,5.12869205221987,2.35859094856752,3.6915337978343
"YBR022W",12.0165345747228,16.5462490301731,0.22023441864974,1.37695680291876,0.461483300800106,0.657114807700515
"YER177W",389.089442558966,767.513259008326,0.00194161687495528,1.9725882407925,0.980089838492885,2.71183646212518
"YML048W",213.962317738974,250.484470297731,0.609967236170507,1.17069432105943,0.227364424206848,0.214693492091694
"YBL064C",83.5448206911927,423.613282327161,3.31919396204501e-05,5.07049125035489,2.34212552831691,4.47896736820467
"YHR006W",21.4812236651565,80.8264941131622,8.90850315202161e-05,3.76265781563768,1.911752093517,4.05019526200446
"YKL221W",1.16760836191981,5.38175647396537,0.00204996743320457,4.60921371367755,2.2045206621234,2.68825303830615
"YGL126W",110.676074694701,93.8624195820497,0.774037440219749,0.848082296385812,-0.237723826765276,0.111238031968811
"YLR167W",1587.09440442992,517.105433897062,0.0733025438890809,0.325818950941866,-1.61785757563191,1.13488095335587
"YMR270C",11.7050133615208,9.05743490541101,0.534957836095192,0.77380816455849,-0.369952143948177,0.271680446526075
"YLR293C",192.176009221952,130.605164407455,0.176899482591435,0.679612220777328,-0.557216299610187,0.752273437344732
"YLR228C",22.6053304981744,66.0761732663669,0.00214731659110533,2.92303504572531,1.54746712643819,2.66810392033608
"YJR053W",4.86801396902583,4.9356414916592,0.970380645802374,1.01389222033126,0.019904297846193,0.0130578740386939
"YJL171C",207.024993706061,316.032929970702,0.328734995751822,1.52654481139322,0.610269940167614,0.483154060284377
"YDR374C",0.799560987932569,2.35902006020187,0.00960041716460957,2.95039414854595,1.56090769961629,2.01770989525713
"YKL021C",32.5141769658366,11.0426453550369,0.042011700174101,0.339625553697381,-1.55798308238766,1.37662974261603
"YDL167C",17.7963663117129,17.2648022949892,0.948724943133504,0.970130755491707,-0.0437488861584319,0.0228596811386822
"YLR388W",129.749547427865,72.48580563578,0.191901502414592,0.558659410169264,-0.839959090909681,0.716921625119597
"YLR373C",33.9051179014218,28.0050895889693,0.640599412084286,0.825984138158532,-0.275814017867035,0.193413464249574
"YKR001C",115.900325528619,136.178049594776,0.612982905004791,1.17495830122712,0.232609557062327,0.212551637007867
"YKR054C",34.094693322183,58.8024305690959,0.0424834066080793,1.72467985012897,0.786328581312513,1.37178066584909
"YIR034C",31.8970940581784,237.444054086159,7.15228242787257e-07,7.44406539520732,2.89609072935285,6.14555534454144
"YGL013C",48.9519561079427,43.932828408445,0.780751501108487,0.89746829139105,-0.156067127161705,0.107487172102559
"YMR070W",22.0384232373126,27.7727962399899,0.642276938752791,1.26019887815607,0.33365143046181,0.192277671247942
"YGR207C",42.0272064935731,24.3498405497791,0.0863457566562196,0.579382799413583,-0.787411240049627,1.06375900037875
"YDR212W",121.354006017458,114.143661606491,0.834174282753658,0.940584207743997,-0.0883709851034213,0.078743203402127
"YDR321W",79.4807263702329,41.492962057099,0.0820753073601565,0.52205061468385,-0.937738406840437,1.08578748222555
"YLR456W",3.6062445030851,6.85394280718923,0.0716844804768136,1.90057629240773,0.926436938627463,1.14457485790027
"YNL052W",149.125268314409,1049.80412726356,9.03460663922705e-05,7.0397467788638,2.81552353575921,4.04409075158474
"YGL188C",8.52515201013598,162.08695639458,0.000161779891794363,19.0127936958622,4.24889862871701,3.79107545939524
"YNL025C",12.1387953700693,15.7308446966159,0.416187884870389,1.29591481008103,0.373970882487049,0.380710566148702
"YGR091W",9.01162503299123,11.9044087543746,0.331136989923027,1.3210057798447,0.401636778874706,0.479992303324726
"YDL232W",32.0911536551922,13.1557734914356,0.201447127752951,0.409950157379495,-1.28647958045566,0.695838920432153
"YPL119C",10.3061678640005,21.2521549679666,0.0206330006403563,2.06208119724117,1.04410114189652,1.6854376083436
"YLR242C",13.8710673916397,16.1532173797829,0.637798734998428,1.16452591020635,0.219742739257119,0.195316346466134
"YJR148W",134.946500507617,124.113957377623,0.81272235083068,0.919727128237886,-0.120722200164306,0.0900577964684634
"YEL010W",0.891848606809165,3.93537597013597,0.000107885176499255,4.4126053907466,2.14163073614965,3.96703822359172
"YJR082C",9.83286786059683,21.9190705467616,0.0093995529397339,2.22916354185921,1.1565024633335,2.02689280176453
"YOL087C",61.1787457056468,89.6307912576929,0.286358863727762,1.46506421836334,0.550963903885597,0.543089369531694
"YNL134C",46.2549750212606,825.841605310348,4.93733801959245e-07,17.8541141775724,4.15818465203589,6.3065071391328
"YAL037W",5.83119392388406,11.4744399642953,0.0483694441771825,1.96776854175557,0.97656053404124,1.31542890314637
"YGL146C",9.2411486395649,28.560388965159,0.0194421863468913,3.09056699325028,1.62787153823033,1.71125489861756
"YCR051W",78.8431791904892,37.6299676036263,0.187189154433498,0.477276132063502,-1.06710390392907,0.727719317489654
"YBR262C",18.1891084180148,84.3343052078677,4.15874924901847e-05,4.63652771041496,2.21304477727441,4.38103726454745
"YPL199C",36.5930555384919,31.625137804472,0.70438804340306,0.864238783536559,-0.210498120196263,0.152188024550508
"YFL036W",59.2790422235826,111.133114905197,0.062438986330983,1.87474545364678,0.906694724839919,1.20454415612906
"YDL209C",5.01100024387081,9.26637420807526,0.00803536314332542,1.84920649712787,0.886906336558273,2.09499449132396
"YIL051C",183.565817137189,325.456218815111,0.0465484159698135,1.77296745053508,0.826166050403171,1.33209509335663
"YPL057C",100.692255457323,283.128544801502,0.00554085862043583,2.81182046737946,1.49150448235854,2.25642293107957
"YNR010W",15.7983479613033,16.376361066182,0.914487960231114,1.03658693341193,0.0518411132085643,0.0388220078908018
"YDR365C",20.6618904247752,16.6206089974834,0.573792857155139,0.80440892172935,-0.313999012170862,0.241244862359481
"YLR308W",0.0663437778413013,0.972510126334125,0.0239444955323229,14.6586486024422,3.87368020078592,1.62079430833264
"YNL169C",37.0835524604657,73.0285018025727,0.0332083702984771,1.96929627711443,0.977680178465722,1.47875243689018
"YFR034C",12.0622572905496,48.0594823174619,0.000140105913650356,3.98428595575681,1.99432119463176,3.85354353344002
"YHR070W",22.5493913022176,25.222469975941,0.703329316728669,1.11854327409097,0.161621072319036,0.152841279603329
"YDR460W",18.7153482558837,25.5995102932505,0.324518822585851,1.36783510214418,0.451894318193109,0.488760108391817
"YNL112W",98.6486897501131,50.3405479151563,0.217429218441267,0.510301232004945,-0.970578970105377,0.662682095230573
"YHL047C",36.2466339795602,58.5586205537603,0.0755628267295835,1.61556023620792,0.692034542530449,1.1216918039252
"YOR360C",34.135087293445,67.8273264510024,0.0525091433853532,1.98702660016421,0.990611185958554,1.2797650665739
