"genes","X30.deg","X15.deg","pstats","fold.change","l2fc","neg_pL10"
"YHR025W",53.5170028878147,50.578790800515,0.512781293240674,0.945097596488,-0.0814647764542196,0.290067826684516
"YOL034W",14.5749315321239,10.8657923503685,0.122777569947921,0.74551241125351,-0.423695724263497,0.910880966562924
"YBL008W",14.046986323676,10.413491998758,0.004763217574795,0.741332821062565,-0.431806709580715,2.3220995802825
"YIL062C",40.3169052347718,41.8774681634243,0.776136985485805,1.03870740870523,0.0547893217518158,0.110061620507008
"YCL023C",0.240596883265077,0.0916957004473127,0.302933171625668,0.381117573939174,-1.39169196023418,0.518653168181831
"YOL116W",11.5835268476694,7.68254864632928,0.0382411744102376,0.663230529644346,-0.592417676785982,1.41746877873763
"YDR196C",18.0660819360182,14.3101947608785,0.15473169845651,0.792102837325695,-0.33624034984948,0.810420707279646
"YNL255C",80.2409577135188,119.428884199317,0.0123539878595314,1.48837810019304,0.573741068100281,1.9081928297865
"YNR032W",19.3144023496146,19.4957845270685,0.950613938014368,1.00939103235869,0.0134851746010449,0.0219958223173467
"YNR045W",11.1845866289399,8.42600914931766,0.11310718567245,0.753359013511999,-0.408590549273232,0.946509803573545
"YML105C",21.1807785477239,25.9539269014384,0.319013817918485,1.22535282841279,0.293197219032056,0.496190505294601
